007,027,chiapa de corzo
007,028,chiapilla
007,029,chicoasen
007,030,chicomuselo
007,031,chilon
007,032,escuintla
007,033,francisco leon
007,034,frontera comalapa
007,035,frontera hidalgo
007,036,la grandeza
007,037,huehuetan
007,038,huixtan
007,039,huitiupan
007,040,huixtla
007,041,la independencia
007,042,ixhuatan
007,043,ixtacomitan
007,044,ixtapa
007,045,ixtapangajoya
007,046,jiquipilas
007,047,jitotol
007,048,juarez
007,049,larrainzar
007,050,la libertad
007,051,mapastepec
007,052,las margaritas
007,053,mazapa de madero
007,054,mazatan
007,055,metapa
007,056,mitontic
007,057,motozintla
007,058,nicolas ruiz
007,059,ocosingo
007,060,ocotepec
007,061,ocozocoautla de espinosa
007,062,ostuacan
007,063,osumacinta
007,064,oxchuc
007,065,palenque
007,066,pantelho
007,067,pantepec
007,068,pichucalco
007,069,pijijiapan
007,070,el porvenir
007,071,villa comaltitlan
007,072,pueblo nuevo solistahuacan
007,073,rayon
007,074,reforma
007,075,las rosas
007,076,sabanilla
007,077,salto de agua
007,078,san cristobal de las casas
007,079,san fernando
007,080,siltepec
007,081,simojovel
007,082,sitala
007,083,socoltenango
007,084,solosuchiapa
007,085,soyalo
007,086,suchiapa
007,087,suchiate
007,088,sunuapa
007,089,tapachula
007,090,tapalapa
007,091,tapilula
007,092,tecpatan
007,093,tenejapa
007,094,teopisca
007,096,tila
007,097,tonala
007,098,totolapa
007,099,la trinitaria
007,100,tumbala
007,101,tuxtla gutierrez
007,102,tuxtla chico
007,103,tuzantan
007,104,tzimol
007,105,union juarez
007,106,venustiano carranza
007,107,villa corzo
007,108,villaflores
007,109,yajalon
007,110,san lucas
007,111,zinacantan
007,112,san juan cancuc
007,113,aldama
007,114,benemerito de las americas
007,115,maravilla tenejapa
007,116,marques de comillas
007,117,montecristo de guerrero
007,118,san andres duraznal
007,119,santiago el pinar
007,120,capitan luis angel vidal
007,121,rincon chamula san pedro
007,122,el parral
007,123,emiliano zapata
007,124,mezcalapa
007,125,honduras de la sierra
008,001,ahumada
008,002,aldama
008,003,allende
008,004,aquiles serdan
008,005,ascension
008,006,bachiniva
008,007,balleza
008,008,batopilas de manuel gomez morin
008,009,bocoyna
008,010,buenaventura
008,011,camargo
008,012,carichi
008,013,casas grandes
008,014,coronado
008,015,coyame del sotol
008,016,la cruz
008,017,cuauhtemoc
008,018,cusihuiriachi
008,019,chihuahua
008,020,chinipas
008,021,delicias
008,022,dr. belisario dominguez
008,023,galeana
008,024,santa isabel
008,025,gomez farias
008,026,gran morelos
008,027,guachochi
008,028,guadalupe
008,029,guadalupe y calvo
008,030,guazapares
008,031,guerrero
008,032,hidalgo del parral
008,033,huejotitan
008,034,ignacio zaragoza
008,035,janos
008,036,jimenez
008,037,juarez
008,038,julimes
008,039,lopez
008,040,madera
008,041,maguarichi
008,042,manuel benavides
008,043,matachi
008,044,matamoros
008,045,meoqui
008,046,morelos
008,047,moris
008,048,namiquipa
008,049,nonoava
008,050,nuevo casas grandes
008,051,ocampo
008,052,ojinaga
008,053,praxedis g. guerrero
008,054,riva palacio
008,055,rosales
008,056,rosario
008,057,san francisco de borja
008,058,san francisco de conchos
008,059,san francisco del oro
008,060,santa barbara
008,061,satevo
008,062,saucillo
008,063,temosachic
008,064,el tule
008,065,urique
008,066,uruachi
008,067,valle de zaragoza
009,002,azcapotzalco
009,003,coyoacan
009,004,cuajimalpa de morelos
009,005,gustavo a. madero
009,006,iztacalco
009,007,iztapalapa
009,008,la magdalena contreras
009,009,milpa alta
009,010,alvaro obregon
009,011,tlahuac
009,012,tlalpan
009,013,xochimilco
009,014,benito juarez
009,015,cuauhtemoc
009,016,miguel hidalgo
009,017,venustiano carranza
010,001,canatlan
010,002,canelas
010,003,coneto de comonfort
010,004,cuencame
010,005,durango
010,006,general simon bolivar
010,007,gomez palacio
010,008,guadalupe victoria
010,009,guanacevi
010,010,hidalgo
010,011,inde
010,012,lerdo
010,013,mapimi
010,014,mezquital
010,015,nazas
010,016,nombre de dios
010,017,ocampo
010,018,el oro
010,019,otaez
010,020,panuco de coronado
010,021,peñon blanco
010,022,poanas
010,023,pueblo nuevo
010,024,rodeo
010,025,san bernardo
010,026,san dimas
010,027,san juan de guadalupe
010,028,san juan del rio
010,029,san luis del cordero
010,030,san pedro del gallo
010,031,santa clara
010,032,santiago papasquiaro
010,033,suchil
010,034,tamazula
010,035,tepehuanes
010,036,tlahualilo
010,037,topia
010,038,vicente guerrero
010,039,nuevo ideal
011,001,abasolo
011,002,acambaro
011,003,san miguel de allende
011,004,apaseo el alto
011,005,apaseo el grande
011,006,atarjea
011,007,celaya
011,008,manuel doblado
011,009,comonfort
011,010,coroneo
011,011,cortazar
011,012,cueramaro
011,013,doctor mora
011,014,dolores hidalgo cuna de la independencia nacional
011,015,guanajuato
011,016,huanimaro
011,017,irapuato
011,018,jaral del progreso
011,019,jerecuaro
011,020,leon
011,021,moroleon
011,022,ocampo
011,023,penjamo
011,024,pueblo nuevo
011,025,purisima del rincon
011,026,romita
011,027,salamanca
011,028,salvatierra
011,029,san diego de la union
011,030,san felipe
011,031,san francisco del rincon
011,032,san jose iturbide
011,033,san luis de la paz
011,034,santa catarina
011,035,santa cruz de juventino rosas
011,036,santiago maravatio
011,037,silao de la victoria
011,038,tarandacuao
011,039,tarimoro
011,040,tierra blanca
011,041,uriangato
011,042,valle de santiago
011,043,victoria
011,044,villagran
011,045,xichu
011,046,yuriria
012,001,acapulco de juarez
012,002,ahuacuotzingo
012,003,ajuchitlan del progreso
012,004,alcozauca de guerrero
012,005,alpoyeca
012,006,apaxtla
012,007,arcelia
012,008,atenango del rio
012,009,atlamajalcingo del monte
012,010,atlixtac
012,011,atoyac de alvarez
012,012,ayutla de los libres
012,013,azoyu
012,014,benito juarez
012,015,buenavista de cuellar
012,016,coahuayutla de jose maria izazaga
012,017,cocula
012,018,copala
012,019,copalillo
012,020,copanatoyac
012,021,coyuca de benitez
012,022,coyuca de catalan
012,023,cuajinicuilapa
012,024,cualac
012,025,cuautepec
012,026,cuetzala del progreso
012,027,cutzamala de pinzon
012,028,chilapa de alvarez
012,029,chilpancingo de los bravo
012,030,florencio villarreal
012,031,general canuto a. neri
012,032,general heliodoro castillo
012,033,huamuxtitlan
012,034,huitzuco de los figueroa
012,035,iguala de la independencia
012,036,igualapa
012,037,ixcateopan de cuauhtemoc
012,038,zihuatanejo de azueta
012,039,juan r. escudero
012,040,leonardo bravo
012,041,malinaltepec
012,042,martir de cuilapan
012,043,metlatonoc
012,044,mochitlan
012,045,olinala
012,046,ometepec
012,047,pedro ascencio alquisiras
012,048,petatlan
012,049,pilcaya
012,050,pungarabato
012,051,quechultenango
012,052,san luis acatlan
012,053,san marcos
012,054,san miguel totolapan
012,055,taxco de alarcon
012,056,tecoanapa
012,057,tecpan de galeana
012,058,teloloapan
012,059,tepecoacuilco de trujano
012,060,tetipac
012,061,tixtla de guerrero
012,062,tlacoachistlahuaca
012,063,tlacoapa
012,064,tlalchapa
012,065,tlalixtaquilla de maldonado
012,066,tlapa de comonfort
012,067,tlapehuala
012,068,la union de isidoro montes de oca
012,069,xalpatlahuac
012,070,xochihuehuetlan
012,071,xochistlahuaca
012,072,zapotitlan tablas
012,073,zirandaro
012,074,zitlala
012,075,eduardo neri
012,076,acatepec
012,077,marquelia
012,078,cochoapa el grande
012,079,jose joaquin de herrera
012,080,juchitan
012,081,iliatenco
013,001,acatlan
013,002,acaxochitlan
013,003,actopan
013,004,agua blanca de iturbide
013,005,ajacuba
013,006,alfajayucan
013,007,almoloya
013,008,apan
013,009,el arenal
013,010,atitalaquia
013,011,atlapexco
013,012,atotonilco el grande
013,013,atotonilco de tula
013,014,calnali
013,015,cardonal
013,016,cuautepec de hinojosa
013,017,chapantongo
013,018,chapulhuacan
013,019,chilcuautla
013,020,eloxochitlan
013,021,emiliano zapata
013,022,epazoyucan
013,023,francisco i. madero
013,024,huasca de ocampo
013,025,huautla
013,026,huazalingo
013,027,huehuetla
013,028,huejutla de reyes
013,029,huichapan
013,030,ixmiquilpan
013,031,jacala de ledezma
013,032,jaltocan
013,033,juarez hidalgo
013,034,lolotla
013,035,metepec
013,036,san agustin metzquititlan
013,037,metztitlan
013,038,mineral del chico
013,039,mineral del monte
013,040,la mision
013,041,mixquiahuala de juarez
013,042,molango de escamilla
013,043,nicolas flores
013,044,nopala de villagran
013,045,omitlan de juarez
013,046,san felipe orizatlan
013,047,pacula
013,048,pachuca de soto
013,049,pisaflores
013,050,progreso de obregon
013,051,mineral de la reforma
013,052,san agustin tlaxiaca
013,053,san bartolo tutotepec
013,054,san salvador
013,055,santiago de anaya
013,056,santiago tulantepec de lugo guerrero
013,057,singuilucan
013,058,tasquillo
013,059,tecozautla
013,060,tenango de doria
013,061,tepeapulco
013,062,tepehuacan de guerrero
013,063,tepeji del rio de ocampo
013,064,tepetitlan
013,065,tetepango
013,066,villa de tezontepec
013,067,tezontepec de aldama
013,068,tianguistengo
013,069,tizayuca
013,070,tlahuelilpan
013,071,tlahuiltepa
013,072,tlanalapa
013,073,tlanchinol
013,074,tlaxcoapan
013,075,tolcayuca
013,076,tula de allende
013,077,tulancingo de bravo
013,078,xochiatipan
013,079,xochicoatlan
013,080,yahualica
013,081,zacualtipan de angeles
013,082,zapotlan de juarez
013,083,zempoala
013,084,zimapan
014,001,acatic
014,002,acatlan de juarez
014,003,ahualulco de mercado
014,004,amacueca
014,005,amatitan
014,006,ameca
014,007,san juanito de escobedo
014,008,arandas
014,009,el arenal
014,010,atemajac de brizuela
014,011,atengo
014,012,atenguillo
014,013,atotonilco el alto
014,014,atoyac
014,015,autlan de navarro
014,016,ayotlan
014,017,ayutla
014,018,la barca
014,019,bolaños
014,020,cabo corrientes
014,021,casimiro castillo
014,022,cihuatlan
014,023,zapotlan el grande
014,024,cocula
014,025,colotlan
014,026,concepcion de buenos aires
014,027,cuautitlan de garcia barragan
014,028,cuautla
014,029,cuquio
014,030,chapala
014,031,chimaltitan
014,032,chiquilistlan
014,033,degollado
014,034,ejutla
014,035,encarnacion de diaz
014,036,etzatlan
014,037,el grullo
014,038,guachinango
014,039,guadalajara
014,040,hostotipaquillo
014,041,huejucar
014,042,huejuquilla el alto
014,043,la huerta
014,044,ixtlahuacan de los membrillos
014,045,ixtlahuacan del rio
014,046,jalostotitlan
014,047,jamay
014,048,jesus maria
014,049,jilotlan de los dolores
014,050,jocotepec
014,051,juanacatlan
014,052,juchitlan
014,053,lagos de moreno
014,054,el limon
014,055,magdalena
014,056,santa maria del oro
014,057,la manzanilla de la paz
014,058,mascota
014,059,mazamitla
014,060,mexticacan
014,061,mezquitic
014,062,mixtlan
014,063,ocotlan
014,064,ojuelos de jalisco
014,065,pihuamo
014,066,poncitlan
014,067,puerto vallarta
014,068,villa purificacion
014,069,quitupan
014,070,el salto
014,071,san cristobal de la barranca
014,072,san diego de alejandria
014,073,san juan de los lagos
014,074,san julian
014,075,san marcos
014,076,san martin de bolaños
014,077,san martin hidalgo
014,078,san miguel el alto
014,079,gomez farias
014,080,san sebastian del oeste
014,081,santa maria de los angeles
014,082,sayula
014,083,tala
014,084,talpa de allende
014,085,tamazula de gordiano
014,086,tapalpa
014,087,tecalitlan
014,088,tecolotlan
014,089,techaluta de montenegro
014,090,tenamaxtlan
014,091,teocaltiche
014,092,teocuitatlan de corona
014,093,tepatitlan de morelos
014,094,tequila
014,095,teuchitlan
014,096,tizapan el alto
014,097,tlajomulco de zuñiga
014,098,san pedro tlaquepaque
014,099,toliman
014,100,tomatlan
014,101,tonala
014,102,tonaya
014,103,tonila
014,104,totatiche
014,105,tototlan
014,106,tuxcacuesco
014,107,tuxcueca
014,108,tuxpan
014,109,union de san antonio
014,110,union de tula
014,111,valle de guadalupe
014,112,valle de juarez
014,113,san gabriel
014,114,villa corona
014,115,villa guerrero
014,116,villa hidalgo
014,117,cañadas de obregon
014,118,yahualica de gonzalez gallo
014,119,zacoalco de torres
014,120,zapopan
014,121,zapotiltic
014,122,zapotitlan de vadillo
014,123,zapotlan del rey
014,124,zapotlanejo
014,125,san ignacio cerro gordo
015,001,acambay de ruiz castañeda
015,002,acolman
015,003,aculco
015,004,almoloya de alquisiras
015,005,almoloya de juarez
015,006,almoloya del rio
015,007,amanalco
015,008,amatepec
015,009,amecameca
015,010,apaxco
015,011,atenco
015,012,atizapan
015,013,atizapan de zaragoza
015,014,atlacomulco
015,015,atlautla
015,016,axapusco
015,017,ayapango
015,018,calimaya
015,019,capulhuac
015,020,coacalco de berriozabal
015,021,coatepec harinas
015,022,cocotitlan
015,023,coyotepec
015,024,cuautitlan
015,025,chalco
015,026,chapa de mota
015,027,chapultepec
015,028,chiautla
015,029,chicoloapan
015,030,chiconcuac
015,031,chimalhuacan
015,032,donato guerra
015,033,ecatepec de morelos
015,034,ecatzingo
015,035,huehuetoca
015,036,hueypoxtla
015,037,huixquilucan
015,038,isidro fabela
015,039,ixtapaluca
015,040,ixtapan de la sal
015,041,ixtapan del oro
015,042,ixtlahuaca
015,043,xalatlaco
015,044,jaltenco
015,045,jilotepec
015,046,jilotzingo
015,047,jiquipilco
015,048,jocotitlan
015,049,joquicingo
015,050,juchitepec
015,051,lerma
015,052,malinalco
015,053,melchor ocampo
015,054,metepec
015,055,mexicaltzingo
015,056,morelos
015,057,naucalpan de juarez
015,058,nezahualcoyotl
015,059,nextlalpan
015,060,nicolas romero
015,061,nopaltepec
015,062,ocoyoacac
015,063,ocuilan
015,064,el oro
015,065,otumba
015,066,otzoloapan
015,067,otzolotepec
015,068,ozumba
015,069,papalotla
015,070,la paz
015,071,polotitlan
015,072,rayon
015,073,san antonio la isla
015,074,san felipe del progreso
015,075,san martin de las piramides
015,076,san mateo atenco
015,077,san simon de guerrero
015,078,santo tomas
015,079,soyaniquilpan de juarez
015,080,sultepec
015,081,tecamac
015,082,tejupilco
015,083,temamatla
015,084,temascalapa
015,085,temascalcingo
015,086,temascaltepec
015,087,temoaya
015,088,tenancingo
015,089,tenango del aire
015,090,tenango del valle
015,091,teoloyucan
015,092,teotihuacan
015,093,tepetlaoxtoc
015,094,tepetlixpa
015,095,tepotzotlan
015,096,tequixquiac
015,097,texcaltitlan
015,098,texcalyacac
015,099,texcoco
015,100,tezoyuca
015,101,tianguistenco
015,102,timilpan
015,103,tlalmanalco
015,104,tlalnepantla de baz
015,105,tlatlaya
015,106,toluca
015,107,tonatico
015,108,tultepec
015,109,tultitlan
015,110,valle de bravo
015,111,villa de allende
015,112,villa del carbon
015,113,villa guerrero
015,114,villa victoria
015,115,xonacatlan
015,116,zacazonapan
015,117,zacualpan
015,118,zinacantepec
015,119,zumpahuacan
015,120,zumpango
015,121,cuautitlan izcalli
015,122,valle de chalco solidaridad
015,123,luvianos
015,124,san jose del rincon
015,125,tonanitla
016,001,acuitzio
016,002,aguililla
016,003,alvaro obregon
016,004,angamacutiro
016,005,angangueo
016,006,apatzingan
016,007,aporo
016,008,aquila
016,009,ario
016,010,arteaga
016,011,briseñas
016,012,buenavista
016,013,caracuaro
016,014,coahuayana
016,015,coalcoman de vazquez pallares
016,016,coeneo
016,017,contepec
016,018,copandaro
016,019,cotija
016,020,cuitzeo
016,021,charapan
016,022,charo
016,023,chavinda
016,024,cheran
016,025,chilchota
016,026,chinicuila
016,027,chucandiro
016,028,churintzio
016,029,churumuco
016,030,ecuandureo
016,031,epitacio huerta
016,032,erongaricuaro
016,033,gabriel zamora
016,034,hidalgo
016,035,la huacana
016,036,huandacareo
016,037,huaniqueo
016,038,huetamo
016,039,huiramba
016,040,indaparapeo
016,041,irimbo
016,042,ixtlan
016,043,jacona
016,044,jimenez
016,045,jiquilpan
016,046,juarez
016,047,jungapeo
016,048,lagunillas
016,049,madero
016,050,maravatio
016,051,marcos castellanos
016,052,lazaro cardenas
016,053,morelia
016,054,morelos
016,055,mugica
016,056,nahuatzen
016,057,nocupetaro
016,058,nuevo parangaricutiro
016,059,nuevo urecho
016,060,numaran
016,061,ocampo
016,062,pajacuaran
016,063,panindicuaro
016,064,paracuaro
016,065,paracho
016,066,patzcuaro
016,067,penjamillo
016,068,periban
016,069,la piedad
016,070,purepero
016,071,puruandiro
016,072,querendaro
016,073,quiroga
016,074,cojumatlan de regules
016,075,los reyes
016,076,sahuayo
016,077,san lucas
016,078,santa ana maya
016,079,salvador escalante
016,080,senguio
016,081,susupuato
016,082,tacambaro
016,083,tancitaro
016,084,tangamandapio
016,085,tangancicuaro
016,086,tanhuato
016,087,taretan
016,088,tarimbaro
016,089,tepalcatepec
016,090,tingambato
016,091,tingüindin
016,092,tiquicheo de nicolas romero
016,093,tlalpujahua
016,094,tlazazalca
016,095,tocumbo
016,096,tumbiscatio
016,097,turicato
016,098,tuxpan
016,099,tuzantla
016,100,tzintzuntzan
016,101,tzitzio
016,102,uruapan
016,103,venustiano carranza
016,104,villamar
016,105,vista hermosa
016,106,yurecuaro
016,107,zacapu
016,108,zamora
016,109,zinaparo
016,110,zinapecuaro
016,111,ziracuaretiro
016,112,zitacuaro
016,113,jose sixto verduzco
017,001,amacuzac
017,002,atlatlahucan
017,003,axochiapan
017,004,ayala
017,005,coatlan del rio
017,006,cuautla
017,007,cuernavaca
017,008,emiliano zapata
017,009,huitzilac
017,010,jantetelco
017,011,jiutepec
017,012,jojutla
017,013,jonacatepec de leandro valle
017,014,mazatepec
017,015,miacatlan
017,016,ocuituco
017,017,puente de ixtla
017,018,temixco
017,019,tepalcingo
017,020,tepoztlan
017,021,tetecala
017,022,tetela del volcan
017,023,tlalnepantla
017,024,tlaltizapan de zapata
017,025,tlaquiltenango
017,026,tlayacapan
017,027,totolapan
017,028,xochitepec
017,029,yautepec
017,030,yecapixtla
017,031,zacatepec
017,032,zacualpan de amilpas
017,033,temoac
017,034,coatetelco
017,035,xoxocotla
017,036,hueyapan
018,001,acaponeta
018,002,ahuacatlan
018,003,amatlan de cañas
018,004,compostela
018,005,huajicori
018,006,ixtlan del rio
018,007,jala
018,008,xalisco
018,009,del nayar
018,010,rosamorada
018,011,ruiz
018,012,san blas
018,013,san pedro lagunillas
018,014,santa maria del oro
018,015,santiago ixcuintla
018,016,tecuala
018,017,tepic
018,018,tuxpan
018,019,la yesca
018,020,bahia de banderas
019,001,abasolo
019,002,agualeguas
019,003,los aldamas
019,004,allende
019,005,anahuac
019,006,apodaca
019,007,aramberri
019,008,bustamante
019,009,cadereyta jimenez
019,010,el carmen
019,011,cerralvo
019,012,cienega de flores
019,013,china
019,014,doctor arroyo
019,015,doctor coss
019,016,doctor gonzalez
019,017,galeana
019,018,garcia
019,019,san pedro garza garcia
019,020,general bravo
019,021,general escobedo
019,022,general teran
019,023,general treviño
019,024,general zaragoza
019,025,general zuazua
019,026,guadalupe
019,027,los herreras
019,028,higueras
019,029,hualahuises
019,030,iturbide
019,031,juarez
019,032,lampazos de naranjo
019,033,linares
019,034,marin
019,035,melchor ocampo
019,036,mier y noriega
019,037,mina
019,038,montemorelos
019,039,monterrey
019,040,paras
019,041,pesqueria
019,042,los ramones
019,043,rayones
019,044,sabinas hidalgo
019,045,salinas victoria
019,046,san nicolas de los garza
019,047,hidalgo
019,048,santa catarina
019,049,santiago
019,050,vallecillo
019,051,villaldama
020,001,abejones
020,002,acatlan de perez figueroa
020,003,asuncion cacalotepec
020,004,asuncion cuyotepeji
020,005,asuncion ixtaltepec
020,006,asuncion nochixtlan
020,007,asuncion ocotlan
020,008,asuncion tlacolulita
020,009,ayotzintepec
020,010,el barrio de la soledad
020,011,calihuala
020,012,candelaria loxicha
020,013,cienega de zimatlan
020,014,ciudad ixtepec
020,015,coatecas altas
020,016,coicoyan de las flores
020,017,la compañia
020,018,concepcion buenavista
020,019,concepcion papalo
020,020,constancia del rosario
020,021,cosolapa
020,022,cosoltepec
020,023,cuilapam de guerrero
020,024,cuyamecalco villa de zaragoza
020,025,chahuites
020,026,chalcatongo de hidalgo
020,027,chiquihuitlan de benito juarez
020,028,heroica ciudad de ejutla de crespo
020,029,eloxochitlan de flores magon
020,030,el espinal
020,031,tamazulapam del espiritu santo
020,032,fresnillo de trujano
020,033,guadalupe etla
020,034,guadalupe de ramirez
020,035,guelatao de juarez
020,036,guevea de humboldt
020,037,mesones hidalgo
020,038,villa hidalgo
020,039,heroica ciudad de huajuapan de leon
020,040,huautepec
020,041,huautla de jimenez
020,042,ixtlan de juarez
020,043,juchitan de zaragoza
020,044,loma bonita
020,045,magdalena apasco
020,046,magdalena jaltepec
020,047,santa magdalena jicotlan
020,048,magdalena mixtepec
020,049,magdalena ocotlan
020,050,magdalena peñasco
020,051,magdalena teitipac
020,052,magdalena tequisistlan
020,053,magdalena tlacotepec
020,054,magdalena zahuatlan
020,055,mariscala de juarez
020,056,martires de tacubaya
020,057,matias romero avendaño
020,058,mazatlan villa de flores
020,059,miahuatlan de porfirio diaz
020,060,mixistlan de la reforma
020,061,monjas
020,062,natividad
020,063,nazareno etla
020,064,nejapa de madero
020,065,ixpantepec nieves
020,066,santiago niltepec
020,067,oaxaca de juarez
020,068,ocotlan de morelos
020,069,la pe
020,070,pinotepa de don luis
020,071,pluma hidalgo
020,072,san jose del progreso
020,073,putla villa de guerrero
020,074,santa catarina quioquitani
020,075,reforma de pineda
020,076,la reforma
020,077,reyes etla
020,078,rojas de cuauhtemoc
020,079,salina cruz
020,080,san agustin amatengo
020,081,san agustin atenango
020,082,san agustin chayuco
020,083,san agustin de las juntas
020,084,san agustin etla
020,085,san agustin loxicha
020,086,san agustin tlacotepec
020,087,san agustin yatareni
020,088,san andres cabecera nueva
020,089,san andres dinicuiti
020,090,san andres huaxpaltepec
020,091,san andres huayapam
020,092,san andres ixtlahuaca
020,093,san andres lagunas
020,094,san andres nuxiño
020,095,san andres paxtlan
020,096,san andres sinaxtla
020,097,san andres solaga
020,098,san andres teotilalpam
020,099,san andres tepetlapa
020,100,san andres yaa
020,101,san andres zabache
020,102,san andres zautla
020,103,san antonino castillo velasco
020,104,san antonino el alto
020,105,san antonino monte verde
020,106,san antonio acutla
020,107,san antonio de la cal
020,108,san antonio huitepec
020,109,san antonio nanahuatipam
020,110,san antonio sinicahua
020,111,san antonio tepetlapa
020,112,san baltazar chichicapam
020,113,san baltazar loxicha
020,114,san baltazar yatzachi el bajo
020,115,san bartolo coyotepec
020,116,san bartolome ayautla
020,117,san bartolome loxicha
020,118,san bartolome quialana
020,119,san bartolome yucuañe
020,120,san bartolome zoogocho
020,121,san bartolo soyaltepec
020,122,san bartolo yautepec
020,123,san bernardo mixtepec
020,124,san blas atempa
020,125,san carlos yautepec
020,126,san cristobal amatlan
020,127,san cristobal amoltepec
020,128,san cristobal lachirioag
020,129,san cristobal suchixtlahuaca
020,130,san dionisio del mar
020,131,san dionisio ocotepec
020,132,san dionisio ocotlan
020,133,san esteban atatlahuca
020,134,san felipe jalapa de diaz
020,135,san felipe tejalapam
020,136,san felipe usila
020,137,san francisco cahuacua
020,138,san francisco cajonos
020,139,san francisco chapulapa
020,140,san francisco chindua
020,141,san francisco del mar
020,142,san francisco huehuetlan
020,143,san francisco ixhuatan
020,144,san francisco jaltepetongo
020,145,san francisco lachigolo
020,146,san francisco logueche
020,147,san francisco nuxaño
020,148,san francisco ozolotepec
020,149,san francisco sola
020,150,san francisco telixtlahuaca
020,151,san francisco teopan
020,152,san francisco tlapancingo
020,153,san gabriel mixtepec
020,154,san ildefonso amatlan
020,155,san ildefonso sola
020,156,san ildefonso villa alta
020,157,san jacinto amilpas
020,158,san jacinto tlacotepec
020,159,san jeronimo coatlan
020,160,san jeronimo silacayoapilla
020,161,san jeronimo sosola
020,162,san jeronimo taviche
020,163,san jeronimo tecoatl
020,164,san jorge nuchita
020,165,san jose ayuquila
020,166,san jose chiltepec
020,167,san jose del peñasco
020,168,san jose estancia grande
020,169,san jose independencia
020,170,san jose lachiguiri
020,171,san jose tenango
020,172,san juan achiutla
020,173,san juan atepec
020,174,animas trujano
020,175,san juan bautista atatlahuca
020,176,san juan bautista coixtlahuaca
020,177,san juan bautista cuicatlan
020,178,san juan bautista guelache
020,179,san juan bautista jayacatlan
020,180,san juan bautista lo de soto
020,181,san juan bautista suchitepec
020,182,san juan bautista tlacoatzintepec
020,183,san juan bautista tlachichilco
020,184,san juan bautista tuxtepec
020,185,san juan cacahuatepec
020,186,san juan cieneguilla
020,187,san juan coatzospam
020,188,san juan colorado
020,189,san juan comaltepec
020,190,san juan cotzocon
020,191,san juan chicomezuchil
020,192,san juan chilateca
020,193,san juan del estado
020,194,san juan del rio
020,195,san juan diuxi
020,196,san juan evangelista analco
020,197,san juan guelavia
020,198,san juan guichicovi
020,199,san juan ihualtepec
020,200,san juan juquila mixes
020,201,san juan juquila vijanos
020,202,san juan lachao
020,203,san juan lachigalla
020,204,san juan lajarcia
020,205,san juan lalana
020,206,san juan de los cues
020,207,san juan mazatlan
020,208,san juan mixtepec
020,209,san juan mixtepec
020,210,san juan ñumi
020,211,san juan ozolotepec
020,212,san juan petlapa
020,213,san juan quiahije
020,214,san juan quiotepec
020,215,san juan sayultepec
020,216,san juan tabaa
020,217,san juan tamazola
020,218,san juan teita
020,219,san juan teitipac
020,220,san juan tepeuxila
020,221,san juan teposcolula
020,222,san juan yaee
020,223,san juan yatzona
020,224,san juan yucuita
020,225,san lorenzo
020,226,san lorenzo albarradas
020,227,san lorenzo cacaotepec
020,228,san lorenzo cuaunecuiltitla
020,229,san lorenzo texmelucan
020,230,san lorenzo victoria
020,231,san lucas camotlan
020,232,san lucas ojitlan
020,233,san lucas quiavini
020,234,san lucas zoquiapam
020,235,san luis amatlan
020,236,san marcial ozolotepec
020,237,san marcos arteaga
020,238,san martin de los cansecos
020,239,san martin huamelulpam
020,240,san martin itunyoso
020,241,san martin lachila
